title,url,article_section,summary,date,code,tags,text
                     شوخی اینستاگرامی عارف غلامی و سیدحسین حسینی با مهدی قایدی!/عکس                 ,https://roozno.com/fa/news/418878/شوخی-اینستاگرامی-عارف-غلامی-و-سیدحسین-حسینی-با-مهدی-قایدیعکس,[], ,2020-03-17 16:43:00,                     ,"['شوخی اینستاگرامی', 'مهدی قایدی']",
                     مرگ تلخ مادر و دختر جوان در خانه تنهایی / در البرز رخ داد                 ,https://roozno.com/fa/news/418880/مرگ-تلخ-مادر-و-دختر-جوان-در-خانه-تنهایی-در-البرز-رخ-داد,[], ,2020-03-17 16:59:00,                     ,"['مادر ودختر', 'مرگ تلخ']",
                     اعترافات مردی با مدرک دکترا در بازسازی صحنه قتل همسر: سیم برق را به بدنش وصل کردم و تمام                 ,https://roozno.com/fa/news/418881/اعترافات-مردی-با-مدرک-دکترا-در-بازسازی-صحنه-قتل-همسر-سیم-برق-را-به-بدنش-وصل-کردم-و-تمام,[], ,2020-03-18 09:08:00,                     ,"['اعترافات', 'بازسازی صحنه قتل']",
                     تغییر بزرگ بازیگر زن پس از بازی در یک سریال تلویزیونی                 ,https://roozno.com/fa/news/418882/تغییر-بزرگ-بازیگر-زن-پس-از-بازی-در-یک-سریال-تلویزیونی,[], ,2020-03-18 09:13:00,                     ,"['بازیگر زن', 'سریال تلویزیونی']",
                     ۵۴٠ مصدوم در حوادث چهارشنبه‌سوری/ تهران در صدر آمار                 ,https://roozno.com/fa/news/418884/۵۴٠-مصدوم-در-حوادث-چهارشنبه‌سوری-تهران-در-صدر-آمار,[], ,2020-03-18 09:18:00,                     ,"['چهارشنبه سوری', '540 مصدوم']",
                     نقش بی‌بدیل رهبر انقلاب در مدیریت‌ چالش‌ها؛ از عین‌الاسد تا کرونا                 ,https://roozno.com/fa/news/418883/نقش-بی‌بدیل-رهبر-انقلاب-در-مدیریت‌-چالش‌ها-از-عین‌الاسد-تا-کرونا,[],نشریه خط حزب الله در شماره دویست و بیست و هشتمین خود، با انتشار مطلبی با عنوان بی بدیل، به نقش رهبر انقلاب در مواجهه با چالش ها و مدیریت آنها پرداخته است.,2020-03-18 09:15:00,                     ,"['رهبر انقلاب', 'مدیریت چالش ها']",
                     دلار کانال عوض کرد/ یورو ۱۶.۹۰۰ تومان شد                 ,https://roozno.com/fa/news/419042/دلار-کانال-عوض-کرد-یورو-۱۶۹۰۰-تومان-شد,[], ,2020-03-18 16:17:00,                     ,"['دلار', 'قیمت']",
                     رئیس سابق رئال در آستانه مرگ به خاطر کرونا                 ,https://roozno.com/fa/news/419043/رئیس-سابق-رئال-در-آستانه-مرگ-به-خاطر-کرونا,[], ,2020-03-18 16:19:00,                     ,"['کرونا', 'رئیس سابق رئال']",
                     قیمت پراید نزدیک مرز روانی تثبیت شد                 ,https://roozno.com/fa/news/419044/قیمت-پراید-نزدیک-مرز-روانی-تثبیت-شد,[], ,2020-03-18 16:21:00,                     ,"['قیمت پراید', 'مرز روانی']",
                     ابلاغیه ستاد ملی مبارزه با کرونا برای تعطیلی برخی صنوف                 ,https://roozno.com/fa/news/419038/ابلاغیه-ستاد-ملی-مبارزه-با-کرونا-برای-تعطیلی-برخی-صنوف,[], ,2020-03-18 15:52:00,                     ,"['ستاد ملی مبارزه با کرونا', 'تعطیلی برخی صنوف']",
                     آغاز به کار ۵ هزار پرستار بدون گذراندن مراحل اداری                 ,https://roozno.com/fa/news/419040/آغاز-به-کار-۵-هزار-پرستار-بدون-گذراندن-مراحل-اداری,[], ,2020-03-18 15:57:00,                     ,"['مراحل اداری', '5هزار پرستار']",
                     ایتالیایی‌ها دست از سر سردار ایرانی بر نمی‌دارند                 ,https://roozno.com/fa/news/419041/ایتالیایی‌ها-دست-از-سر-سردار-ایرانی-بر-نمی‌دارند,[], ,2020-03-18 16:00:00,                     ,"['ایتالیایی ها', 'سردار ایرانی']",
                     پرسپولیسی‌ها از رفتن به سفر منع شدند                 ,https://roozno.com/fa/news/419045/پرسپولیسی‌ها-از-رفتن-به-سفر-منع-شدند,[], ,2020-03-18 16:30:00,                     ,"['پرسپولیسی ها', 'سفر']",
                     آخرین آمار مبتلایان و قربانیان کرونا به تفکیک کشور‌ها                 ,https://roozno.com/fa/news/419039/آخرین-آمار-مبتلایان-و-قربانیان-کرونا-به-تفکیک-کشور‌ها,[], ,2020-03-18 15:53:00,                     ,"['کشورها', 'قربانیان کرونا']",
                     قیمت طلا، سکه و ارز چهارشنبه ۹۸/۱۲/۲۸/ قیمت طلا ۱۸ عیار ۶۰۲ هزار تومان                 ,https://roozno.com/fa/news/419036/قیمت-طلا-سکه-و-ارز-چهارشنبه-۹۸۱۲۲۸-قیمت-طلا-۱۸-عیار-۶۰۲-هزار-تومان,[], ,2020-03-18 15:48:00,                     ,"['طلا وسکه', 'قیمت']",
                     هواشناسی ایران ۹۸/۱۲/۲۸|آغاز بارش‌های سیل آسا در ۱۱ استان/ ورود سامانه بارشی جدید به کشور                 ,https://roozno.com/fa/news/419037/هواشناسی-ایران-۹۸۱۲۲۸|آغاز-بارش‌های-سیل-آسا-در-۱۱-استان-ورود-سامانه-بارشی-جدید-به-کشور,[], ,2020-03-18 15:50:00,                     ,"['هواشناسی', 'سامانه بارشی']",
                     نوروز آسمان کشور بارانی است/ احتمال سیل و آبگرفتگی در تهران                 ,https://roozno.com/fa/news/419035/نوروز-آسمان-کشور-بارانی-است-احتمال-سیل-و-آبگرفتگی-در-تهران,[], ,2020-03-18 15:20:00,                     ,"['بارانی', 'آسمان کشور']",
                     کدام محورهای کشور مسدود اند؟                 ,https://roozno.com/fa/news/419034/کدام-محورهای-کشور-مسدود-اند,[], ,2020-03-18 15:18:00,                     ,"['مسدود', 'محورها']",
                     ۵ درصد مبتلایان به کرونا دچار سکته مغزی می‌شوند                 ,https://roozno.com/fa/news/419033/۵-درصد-مبتلایان-به-کرونا-دچار-سکته-مغزی-می‌شوند,[], ,2020-03-18 15:17:00,                     ,"['سکته مغزی', 'مبتلایان به کرونا']",
                     آغاز پخش سری جدید «شام ایرانی» از فردا                 ,https://roozno.com/fa/news/419031/آغاز-پخش-سری-جدید-شام-ایرانی-از-فردا,[], ,2020-03-18 15:14:00,                     ,"['شام ایرانی', 'فردا']",
                     پرسپولیسی‌ها پولدار شدند                 ,https://roozno.com/fa/news/419032/پرسپولیسی‌ها-پولدار-شدند,[], ,2020-03-18 15:15:00,                     ,"['پولدار', 'پرسپولیسی ها']",
                     حمله عضو هیئت مدیره پرسپولیس به انصاری فرد                 ,https://roozno.com/fa/news/419030/حمله-عضو-هیئت-مدیره-پرسپولیس-به-انصاری-فرد,[], ,2020-03-18 15:12:00,                     ,"['هیئت مدیره پرسپولیس', 'انصاری فرد']",
                     ویلموتس به کمپین «در خانه بمانیم» پیوست                 ,https://roozno.com/fa/news/419029/ویلموتس-به-کمپین-در-خانه-بمانیم-پیوست,[], ,2020-03-18 15:03:00,                     ,"['ویلمتوس', 'کمپین']",
                     خارجی‌های سپاهان در اصفهان ماندنی شدند                 ,https://roozno.com/fa/news/419027/خارجی‌های-سپاهان-در-اصفهان-ماندنی-شدند,[], ,2020-03-18 14:59:00,                     ,"['خارجی های سپاهان', 'اصفهان']",
                     پای یک زن در پرونده فوتبالی بازیکن استقلال                 ,https://roozno.com/fa/news/419025/پای-یک-زن-در-پرونده-فوتبالی-بازیکن-استقلال,[], ,2020-03-18 14:56:00,                     ,"['یک زن', 'پرونده فوتبالی']",
